DataPoint,Cycle Index,Step Index,Step Type,Time,Total Time,Current(A),Voltage(V),Capacity(Ah),Spec. Cap.(mAh/g),Chg. Cap.(Ah),Chg. Spec. Cap.(mAh/g),DChg. Cap.(Ah),DChg. Spec. Cap.(mAh/g),Energy(Wh),Spec. Energy(mWh/g),Chg. Energy(Wh),Chg. Spec. Energy(mWh/g),DChg. Energy(Wh),DChg. Spec. Energy(mWh/g),Date,Power(W),dQ/dV(mAh/V),dQm/dV(mAh/V.g),Contact resistance(mO),Module start-stop switch,SOC/DOD(%),LgD
4102,2,3,CC Chg,00:58:00,34:07:22,0.0006600,0.3432,0.000638,81.69,0.0006380,81.69,0.0000000,0.00,0.0001863,23.86,0.0001863,23.86,0.0000000,0.00,2023-07-02 03:31:01,0.0002265,11.0007,1408.5418,0,Close,9.07,
4103,2,3,CC Chg,00:58:30,34:07:52,0.0006600,0.3438,0.0006435,82.40,0.0006435,82.40,0.0000000,0.00,0.0001882,24.10,0.0001882,24.10,0.0000000,0.00,2023-07-02 03:31:31,0.0002269,9.1670,1173.7563,0,Close,9.15,
4104,2,3,CC Chg,00:59:00,34:08:22,0.0006600,0.3443,0.000649,83.10,0.0006490,83.10,0.0000000,0.00,0.0001901,24.34,0.0001901,24.34,0.0000000,0.00,2023-07-02 03:32:01,0.0002273,11.0007,1408.5418,0,Close,9.23,
4105,2,3,CC Chg,00:59:30,34:08:52,0.0006600,0.3448,0.0006545,83.81,0.0006545,83.81,0.0000000,0.00,0.0001920,24.58,0.0001920,24.58,0.0000000,0.00,2023-07-02 03:32:31,0.0002276,11.0005,1408.5190,0,Close,9.31,
4106,2,3,CC Chg,01:00:00,34:09:22,0.0006600,0.3453,0.00066,84.51,0.0006600,84.51,0.0000000,0.00,0.0001939,24.83,0.0001939,24.83,0.0000000,0.00,2023-07-02 03:33:01,0.0002279,11.0007,1408.5418,0,Close,9.39,
4107,2,3,CC Chg,01:00:30,34:09:52,0.0006600,0.3458,0.0006655,85.22,0.0006655,85.22,0.0000000,0.00,0.0001958,25.07,0.0001958,25.07,0.0000000,0.00,2023-07-02 03:33:31,0.0002282,11.0004,1408.5076,0,Close,9.47,
4108,2,3,CC Chg,01:01:00,34:10:22,0.0006600,0.3463,0.000671,85.92,0.0006710,85.92,0.0000000,0.00,0.0001977,25.31,0.0001977,25.31,0.0000000,0.00,2023-07-02 03:34:01,0.0002286,11.0007,1408.5418,0,Close,9.54,
4109,2,3,CC Chg,01:01:30,34:10:52,0.0006600,0.3468,0.0006765,86.62,0.0006765,86.62,0.0000000,0.00,0.0001996,25.56,0.0001996,25.56,0.0000000,0.00,2023-07-02 03:34:31,0.0002289,11.0005,1408.5190,0,Close,9.62,
4110,2,3,CC Chg,01:02:00,34:11:22,0.0006600,0.3472,0.000682,87.33,0.0006820,87.33,0.0000000,0.00,0.0002015,25.80,0.0002015,25.80,0.0000000,0.00,2023-07-02 03:35:01,0.0002292,13.7509,1760.6772,0,Close,9.70,
4111,2,3,CC Chg,01:02:30,34:11:52,0.0006600,0.3477,0.0006875,88.03,0.0006875,88.03,0.0000000,0.00,0.0002034,26.05,0.0002034,26.05,0.0000000,0.00,2023-07-02 03:35:31,0.0002295,11.0004,1408.5076,0,Close,9.78,
4112,2,3,CC Chg,01:03:00,34:12:22,0.0006600,0.3482,0.000693,88.74,0.0006930,88.74,0.0000000,0.00,0.0002053,26.29,0.0002053,26.29,0.0000000,0.00,2023-07-02 03:36:01,0.0002298,11.0007,1408.5418,0,Close,9.86,
4113,2,3,CC Chg,01:03:30,34:12:52,0.0006600,0.3487,0.0006985,89.44,0.0006985,89.44,0.0000000,0.00,0.0002073,26.54,0.0002073,26.54,0.0000000,0.00,2023-07-02 03:36:31,0.0002302,11.0005,1408.5190,0,Close,9.93,
4114,2,3,CC Chg,01:04:00,34:13:22,0.0006600,0.3492,0.000704,90.15,0.0007040,90.15,0.0000000,0.00,0.0002092,26.78,0.0002092,26.78,0.0000000,0.00,2023-07-02 03:37:01,0.0002305,11.0006,1408.5304,0,Close,10.01,
4115,2,3,CC Chg,01:04:30,34:13:52,0.0006600,0.3496,0.0007095,90.85,0.0007095,90.85,0.0000000,0.00,0.0002111,27.03,0.0002111,27.03,0.0000000,0.00,2023-07-02 03:37:31,0.0002307,13.7507,1760.6487,0,Close,10.09,
4116,2,3,CC Chg,01:05:00,34:14:22,0.0006600,0.3501,0.000715,91.55,0.0007150,91.55,0.0000000,0.00,0.0002130,27.28,0.0002130,27.28,0.0000000,0.00,2023-07-02 03:38:01,0.0002311,11.0006,1408.5304,0,Close,10.17,
4117,2,3,CC Chg,01:05:30,34:14:52,0.0006600,0.3506,0.0007205,92.26,0.0007205,92.26,0.0000000,0.00,0.0002150,27.52,0.0002150,27.52,0.0000000,0.00,2023-07-02 03:38:31,0.0002314,11.0005,1408.5190,0,Close,10.25,
4118,2,3,CC Chg,01:06:00,34:15:22,0.0006600,0.3510,0.000726,92.96,0.0007260,92.96,0.0000000,0.00,0.0002169,27.77,0.0002169,27.77,0.0000000,0.00,2023-07-02 03:39:01,0.0002317,13.7509,1760.6772,0,Close,10.33,
4119,2,3,CC Chg,01:06:30,34:15:52,0.0006600,0.3515,0.0007315,93.67,0.0007315,93.67,0.0000000,0.00,0.0002188,28.02,0.0002188,28.02,0.0000000,0.00,2023-07-02 03:39:31,0.0002320,11.0005,1408.5190,0,Close,10.40,
4120,2,3,CC Chg,01:07:00,34:16:22,0.0006600,0.3520,0.000737,94.37,0.0007370,94.37,0.0000000,0.00,0.0002208,28.27,0.0002208,28.27,0.0000000,0.00,2023-07-02 03:40:01,0.0002323,11.0004,1408.5076,0,Close,10.48,
4121,2,3,CC Chg,01:07:30,34:16:52,0.0006600,0.3524,0.0007425,95.08,0.0007425,95.08,0.0000000,0.00,0.0002227,28.51,0.0002227,28.51,0.0000000,0.00,2023-07-02 03:40:31,0.0002326,13.7511,1760.7056,0,Close,10.56,
4122,2,3,CC Chg,01:08:00,34:17:22,0.0006600,0.3529,0.000748,95.78,0.0007480,95.78,0.0000000,0.00,0.0002246,28.76,0.0002246,28.76,0.0000000,0.00,2023-07-02 03:41:01,0.0002329,11.0004,1408.4962,0,Close,10.64,
4123,2,3,CC Chg,01:08:30,34:17:52,0.0006600,0.3533,0.0007535,96.48,0.0007535,96.48,0.0000000,0.00,0.0002266,29.01,0.0002266,29.01,0.0000000,0.00,2023-07-02 03:41:31,0.0002332,13.7507,1760.6487,0,Close,10.72,
4124,2,3,CC Chg,01:09:00,34:18:22,0.0006600,0.3538,0.000759,97.19,0.0007590,97.19,0.0000000,0.00,0.0002285,29.26,0.0002285,29.26,0.0000000,0.00,2023-07-02 03:42:01,0.0002335,11.0007,1408.5418,0,Close,10.80,
4125,2,3,CC Chg,01:09:30,34:18:52,0.0006600,0.3542,0.0007645,97.89,0.0007645,97.89,0.0000000,0.00,0.0002305,29.51,0.0002305,29.51,0.0000000,0.00,2023-07-02 03:42:31,0.0002338,13.7509,1760.6772,0,Close,10.87,
4126,2,3,CC Chg,01:10:00,34:19:22,0.0006600,0.3546,0.00077,98.60,0.0007700,98.60,0.0000000,0.00,0.0002324,29.76,0.0002324,29.76,0.0000000,0.00,2023-07-02 03:43:01,0.0002341,13.7504,1760.6203,0,Close,10.95,
4127,2,3,CC Chg,01:10:30,34:19:52,0.0006600,0.3551,0.0007755,99.30,0.0007755,99.30,0.0000000,0.00,0.0002344,30.01,0.0002344,30.01,0.0000000,0.00,2023-07-02 03:43:31,0.0002344,11.0007,1408.5418,0,Close,11.03,
4128,2,3,CC Chg,01:11:00,34:20:22,0.0006600,0.3555,0.000781,100.01,0.0007810,100.01,0.0000000,0.00,0.0002363,30.26,0.0002363,30.26,0.0000000,0.00,2023-07-02 03:44:01,0.0002346,13.7504,1760.6203,0,Close,11.11,
4129,2,3,CC Chg,01:11:30,34:20:52,0.0006600,0.3560,0.0007865,100.71,0.0007865,100.71,0.0000000,0.00,0.0002383,30.51,0.0002383,30.51,0.0000000,0.00,2023-07-02 03:44:31,0.0002350,11.0007,1408.5418,0,Close,11.19,
4130,2,3,CC Chg,01:12:00,34:21:22,0.0006600,0.3564,0.000792,101.41,0.0007920,101.41,0.0000000,0.00,0.0002402,30.76,0.0002402,30.76,0.0000000,0.00,2023-07-02 03:45:01,0.0002352,13.7507,1760.6487,0,Close,11.26,
4131,2,3,CC Chg,01:12:30,34:21:52,0.0006600,0.3568,0.0007975,102.12,0.0007975,102.12,0.0000000,0.00,0.0002422,31.01,0.0002422,31.01,0.0000000,0.00,2023-07-02 03:45:31,0.0002355,13.7509,1760.6772,0,Close,11.34,
4132,2,3,CC Chg,01:13:00,34:22:22,0.0006600,0.3572,0.000803,102.82,0.0008030,102.82,0.0000000,0.00,0.0002442,31.26,0.0002442,31.26,0.0000000,0.00,2023-07-02 03:46:01,0.0002358,13.7504,1760.6203,0,Close,11.42,
4133,2,3,CC Chg,01:13:30,34:22:52,0.0006600,0.3577,0.0008085,103.53,0.0008085,103.53,0.0000000,0.00,0.0002461,31.51,0.0002461,31.51,0.0000000,0.00,2023-07-02 03:46:31,0.0002361,11.0007,1408.5418,0,Close,11.50,
4134,2,3,CC Chg,01:14:00,34:23:22,0.0006600,0.3581,0.000814,104.23,0.0008140,104.23,0.0000000,0.00,0.0002481,31.77,0.0002481,31.77,0.0000000,0.00,2023-07-02 03:47:01,0.0002364,13.7507,1760.6487,0,Close,11.58,
4135,2,3,CC Chg,01:14:30,34:23:52,0.0006600,0.3585,0.0008195,104.94,0.0008195,104.94,0.0000000,0.00,0.0002501,32.02,0.0002501,32.02,0.0000000,0.00,2023-07-02 03:47:31,0.0002366,13.7509,1760.6772,0,Close,11.66,
4136,2,3,CC Chg,01:15:00,34:24:22,0.0006600,0.3589,0.000825,105.64,0.0008250,105.64,0.0000000,0.00,0.0002520,32.27,0.0002520,32.27,0.0000000,0.00,2023-07-02 03:48:01,0.0002369,13.7507,1760.6487,0,Close,11.73,
4137,2,3,CC Chg,01:15:30,34:24:52,0.0006600,0.3594,0.0008305,106.34,0.0008305,106.34,0.0000000,0.00,0.0002540,32.52,0.0002540,32.52,0.0000000,0.00,2023-07-02 03:48:31,0.0002372,11.0005,1408.5190,0,Close,11.81,
4138,2,3,CC Chg,01:16:00,34:25:22,0.0006600,0.3598,0.000836,107.05,0.0008360,107.05,0.0000000,0.00,0.0002560,32.78,0.0002560,32.78,0.0000000,0.00,2023-07-02 03:49:01,0.0002375,13.7507,1760.6487,0,Close,11.89,
4139,2,3,CC Chg,01:16:30,34:25:52,0.0006600,0.3602,0.0008415,107.75,0.0008415,107.75,0.0000000,0.00,0.0002580,33.03,0.0002580,33.03,0.0000000,0.00,2023-07-02 03:49:31,0.0002377,13.7507,1760.6487,0,Close,11.97,
4140,2,3,CC Chg,01:17:00,34:26:22,0.0006600,0.3606,0.000847,108.46,0.0008470,108.46,0.0000000,0.00,0.0002600,33.28,0.0002600,33.28,0.0000000,0.00,2023-07-02 03:50:01,0.0002380,13.7509,1760.6772,0,Close,12.05,
4141,2,3,CC Chg,01:17:30,34:26:52,0.0006600,0.3610,0.0008525,109.16,0.0008525,109.16,0.0000000,0.00,0.0002619,33.54,0.0002619,33.54,0.0000000,0.00,2023-07-02 03:50:31,0.0002383,13.7507,1760.6487,0,Close,12.13,
4142,2,3,CC Chg,01:18:00,34:27:22,0.0006600,0.3614,0.000858,109.87,0.0008580,109.87,0.0000000,0.00,0.0002639,33.79,0.0002639,33.79,0.0000000,0.00,2023-07-02 03:51:01,0.0002385,13.7507,1760.6487,0,Close,12.20,
4143,2,3,CC Chg,01:18:30,34:27:52,0.0006600,0.3618,0.0008635,110.57,0.0008635,110.57,0.0000000,0.00,0.0002659,34.05,0.0002659,34.05,0.0000000,0.00,2023-07-02 03:51:31,0.0002388,13.7507,1760.6487,0,Close,12.28,
4144,2,3,CC Chg,01:19:00,34:28:22,0.0006600,0.3622,0.000869,111.27,0.0008690,111.27,0.0000000,0.00,0.0002679,34.30,0.0002679,34.30,0.0000000,0.00,2023-07-02 03:52:01,0.0002391,13.7509,1760.6772,0,Close,12.36,
4145,2,3,CC Chg,01:19:30,34:28:52,0.0006600,0.3626,0.0008745,111.98,0.0008745,111.98,0.0000000,0.00,0.0002699,34.56,0.0002699,34.56,0.0000000,0.00,2023-07-02 03:52:31,0.0002393,13.7504,1760.6203,0,Close,12.44,
4146,2,3,CC Chg,01:20:00,34:29:22,0.0006600,0.3630,0.00088,112.68,0.0008800,112.68,0.0000000,0.00,0.0002719,34.81,0.0002719,34.81,0.0000000,0.00,2023-07-02 03:53:01,0.0002396,13.7507,1760.6487,0,Close,12.52,
4147,2,3,CC Chg,01:20:30,34:29:52,0.0006600,0.3634,0.0008855,113.39,0.0008855,113.39,0.0000000,0.00,0.0002739,35.07,0.0002739,35.07,0.0000000,0.00,2023-07-02 03:53:31,0.0002399,13.7507,1760.6487,0,Close,12.59,
4148,2,3,CC Chg,01:21:00,34:30:22,0.0006600,0.3638,0.000891,114.09,0.0008910,114.09,0.0000000,0.00,0.0002759,35.33,0.0002759,35.33,0.0000000,0.00,2023-07-02 03:54:01,0.0002401,13.7509,1760.6772,0,Close,12.67,
4149,2,3,CC Chg,01:21:30,34:30:52,0.0006600,0.3642,0.0008965,114.79,0.0008965,114.79,0.0000000,0.00,0.0002779,35.58,0.0002779,35.58,0.0000000,0.00,2023-07-02 03:54:31,0.0002404,13.7507,1760.6487,0,Close,12.75,
4150,2,3,CC Chg,01:22:00,34:31:22,0.0006600,0.3646,0.000902,115.50,0.0009020,115.50,0.0000000,0.00,0.0002799,35.84,0.0002799,35.84,0.0000000,0.00,2023-07-02 03:55:01,0.0002406,13.7509,1760.6772,0,Close,12.83,
4151,2,3,CC Chg,01:22:30,34:31:52,0.0006600,0.3650,0.0009075,116.20,0.0009075,116.20,0.0000000,0.00,0.0002819,36.10,0.0002819,36.10,0.0000000,0.00,2023-07-02 03:55:31,0.0002409,13.7507,1760.6487,0,Close,12.91,
4152,2,3,CC Chg,01:23:00,34:32:22,0.0006600,0.3654,0.000913,116.91,0.0009130,116.91,0.0000000,0.00,0.0002839,36.35,0.0002839,36.35,0.0000000,0.00,2023-07-02 03:56:01,0.0002412,13.7507,1760.6487,0,Close,12.99,
4153,2,3,CC Chg,01:23:30,34:32:52,0.0006600,0.3658,0.0009186,117.61,0.0009186,117.61,0.0000000,0.00,0.0002859,36.61,0.0002859,36.61,0.0000000,0.00,2023-07-02 03:56:31,0.0002414,13.7507,1760.6487,0,Close,13.06,
4154,2,3,CC Chg,01:24:00,34:33:22,0.0006600,0.3662,0.0009241,118.32,0.0009241,118.32,0.0000000,0.00,0.0002879,36.87,0.0002879,36.87,0.0000000,0.00,2023-07-02 03:57:01,0.0002417,13.7509,1760.6772,0,Close,13.14,
4155,2,3,CC Chg,01:24:30,34:33:52,0.0006600,0.3665,0.0009296,119.02,0.0009296,119.02,0.0000000,0.00,0.0002900,37.13,0.0002900,37.13,0.0000000,0.00,2023-07-02 03:57:31,0.0002419,18.3345,2347.5696,0,Close,13.22,
4156,2,3,CC Chg,01:25:00,34:34:22,0.0006600,0.3669,0.0009351,119.72,0.0009351,119.72,0.0000000,0.00,0.0002920,37.38,0.0002920,37.38,0.0000000,0.00,2023-07-02 03:58:01,0.0002422,13.7507,1760.6487,0,Close,13.30,
4157,2,3,CC Chg,01:25:30,34:34:52,0.0006600,0.3673,0.0009406,120.43,0.0009406,120.43,0.0000000,0.00,0.0002940,37.64,0.0002940,37.64,0.0000000,0.00,2023-07-02 03:58:31,0.0002424,13.7509,1760.6772,0,Close,13.38,
4158,2,3,CC Chg,01:26:00,34:35:22,0.0006600,0.3677,0.0009461,121.13,0.0009461,121.13,0.0000000,0.00,0.0002960,37.90,0.0002960,37.90,0.0000000,0.00,2023-07-02 03:59:01,0.0002427,13.7509,1760.6772,0,Close,13.45,
4159,2,3,CC Chg,01:26:30,34:35:52,0.0006600,0.3681,0.0009516,121.84,0.0009516,121.84,0.0000000,0.00,0.0002980,38.16,0.0002980,38.16,0.0000000,0.00,2023-07-02 03:59:31,0.0002430,13.7504,1760.6203,0,Close,13.53,
4160,2,3,CC Chg,01:27:00,34:36:22,0.0006600,0.3685,0.0009571,122.54,0.0009571,122.54,0.0000000,0.00,0.0003001,38.42,0.0003001,38.42,0.0000000,0.00,2023-07-02 04:00:01,0.0002432,13.7509,1760.6772,0,Close,13.61,
4161,2,3,CC Chg,01:27:30,34:36:52,0.0006600,0.3689,0.0009626,123.25,0.0009626,123.25,0.0000000,0.00,0.0003021,38.68,0.0003021,38.68,0.0000000,0.00,2023-07-02 04:00:31,0.0002435,13.7507,1760.6487,0,Close,13.69,
4162,2,3,CC Chg,01:28:00,34:37:22,0.0006600,0.3692,0.0009681,123.95,0.0009681,123.95,0.0000000,0.00,0.0003041,38.94,0.0003041,38.94,0.0000000,0.00,2023-07-02 04:01:01,0.0002437,18.3342,2347.5317,0,Close,13.77,
4163,2,3,CC Chg,01:28:30,34:37:52,0.0006600,0.3696,0.0009736,124.65,0.0009736,124.65,0.0000000,0.00,0.0003061,39.20,0.0003061,39.20,0.0000000,0.00,2023-07-02 04:01:31,0.0002440,13.7507,1760.6487,0,Close,13.85,
4164,2,3,CC Chg,01:29:00,34:38:22,0.0006600,0.3700,0.0009791,125.36,0.0009791,125.36,0.0000000,0.00,0.0003082,39.46,0.0003082,39.46,0.0000000,0.00,2023-07-02 04:02:01,0.0002442,13.7507,1760.6487,0,Close,13.92,
4165,2,3,CC Chg,01:29:30,34:38:52,0.0006600,0.3703,0.0009846,126.06,0.0009846,126.06,0.0000000,0.00,0.0003102,39.72,0.0003102,39.72,0.0000000,0.00,2023-07-02 04:02:31,0.0002444,18.3342,2347.5317,0,Close,14.00,
4166,2,3,CC Chg,01:30:00,34:39:22,0.0006600,0.3707,0.0009901,126.77,0.0009901,126.77,0.0000000,0.00,0.0003123,39.98,0.0003123,39.98,0.0000000,0.00,2023-07-02 04:03:01,0.0002447,13.7507,1760.6487,0,Close,14.08,
4167,2,3,CC Chg,01:30:30,34:39:52,0.0006600,0.3711,0.0009956,127.47,0.0009956,127.47,0.0000000,0.00,0.0003143,40.24,0.0003143,40.24,0.0000000,0.00,2023-07-02 04:03:31,0.0002449,13.7507,1760.6487,0,Close,14.16,
4168,2,3,CC Chg,01:31:00,34:40:22,0.0006600,0.3714,0.0010011,128.18,0.0010011,128.18,0.0000000,0.00,0.0003163,40.50,0.0003163,40.50,0.0000000,0.00,2023-07-02 04:04:01,0.0002451,18.3345,2347.5696,0,Close,14.24,
4169,2,3,CC Chg,01:31:30,34:40:52,0.0006600,0.3718,0.0010066,128.88,0.0010066,128.88,0.0000000,0.00,0.0003184,40.77,0.0003184,40.77,0.0000000,0.00,2023-07-02 04:04:31,0.0002454,13.7509,1760.6772,0,Close,14.32,
4170,2,3,CC Chg,01:32:00,34:41:22,0.0006600,0.3722,0.0010121,129.58,0.0010121,129.58,0.0000000,0.00,0.0003204,41.03,0.0003204,41.03,0.0000000,0.00,2023-07-02 04:05:01,0.0002457,13.7504,1760.6203,0,Close,14.39,
4171,2,3,CC Chg,01:32:30,34:41:52,0.0006600,0.3726,0.0010176,130.29,0.0010176,130.29,0.0000000,0.00,0.0003225,41.29,0.0003225,41.29,0.0000000,0.00,2023-07-02 04:05:31,0.0002459,13.7509,1760.6772,0,Close,14.47,
4172,2,3,CC Chg,01:33:00,34:42:22,0.0006600,0.3729,0.0010231,130.99,0.0010231,130.99,0.0000000,0.00,0.0003245,41.55,0.0003245,41.55,0.0000000,0.00,2023-07-02 04:06:01,0.0002461,18.3342,2347.5317,0,Close,14.55,
4173,2,3,CC Chg,01:33:30,34:42:52,0.0006600,0.3733,0.0010286,131.70,0.0010286,131.70,0.0000000,0.00,0.0003266,41.82,0.0003266,41.82,0.0000000,0.00,2023-07-02 04:06:31,0.0002464,13.7509,1760.6772,0,Close,14.63,
4174,2,3,CC Chg,01:34:00,34:43:22,0.0006600,0.3736,0.0010341,132.40,0.0010341,132.40,0.0000000,0.00,0.0003286,42.08,0.0003286,42.08,0.0000000,0.00,2023-07-02 04:07:01,0.0002466,18.3342,2347.5317,0,Close,14.71,
4175,2,3,CC Chg,01:34:30,34:43:52,0.0006600,0.3740,0.0010396,133.11,0.0010396,133.11,0.0000000,0.00,0.0003307,42.34,0.0003307,42.34,0.0000000,0.00,2023-07-02 04:07:31,0.0002469,13.7509,1760.6772,0,Close,14.78,
4176,2,3,CC Chg,01:35:00,34:44:22,0.0006600,0.3743,0.0010451,133.81,0.0010451,133.81,0.0000000,0.00,0.0003327,42.61,0.0003327,42.61,0.0000000,0.00,2023-07-02 04:08:01,0.0002471,18.3339,2347.4937,0,Close,14.86,
4177,2,3,CC Chg,01:35:30,34:44:52,0.0006600,0.3747,0.0010506,134.51,0.0010506,134.51,0.0000000,0.00,0.0003348,42.87,0.0003348,42.87,0.0000000,0.00,2023-07-02 04:08:31,0.0002473,13.7509,1760.6772,0,Close,14.94,
4178,2,3,CC Chg,01:36:00,34:45:22,0.0006600,0.3750,0.0010561,135.22,0.0010561,135.22,0.0000000,0.00,0.0003369,43.13,0.0003369,43.13,0.0000000,0.00,2023-07-02 04:09:01,0.0002475,18.3342,2347.5317,0,Close,15.02,
4179,2,3,CC Chg,01:36:30,34:45:52,0.0006600,0.3754,0.0010616,135.92,0.0010616,135.92,0.0000000,0.00,0.0003389,43.40,0.0003389,43.40,0.0000000,0.00,2023-07-02 04:09:31,0.0002478,13.7507,1760.6487,0,Close,15.10,
4180,2,3,CC Chg,01:37:00,34:46:22,0.0006600,0.3757,0.0010671,136.63,0.0010671,136.63,0.0000000,0.00,0.0003410,43.66,0.0003410,43.66,0.0000000,0.00,2023-07-02 04:10:01,0.0002480,18.3342,2347.5317,0,Close,15.18,
4181,2,3,CC Chg,01:37:30,34:46:52,0.0006600,0.3761,0.0010726,137.33,0.0010726,137.33,0.0000000,0.00,0.0003431,43.93,0.0003431,43.93,0.0000000,0.00,2023-07-02 04:10:31,0.0002482,13.7507,1760.6487,0,Close,15.25,
4182,2,3,CC Chg,01:38:00,34:47:22,0.0006600,0.3764,0.0010781,138.04,0.0010781,138.04,0.0000000,0.00,0.0003451,44.19,0.0003451,44.19,0.0000000,0.00,2023-07-02 04:11:01,0.0002484,18.3342,2347.5317,0,Close,15.33,
4183,2,3,CC Chg,01:38:30,34:47:52,0.0006600,0.3768,0.0010836,138.74,0.0010836,138.74,0.0000000,0.00,0.0003472,44.46,0.0003472,44.46,0.0000000,0.00,2023-07-02 04:11:31,0.0002487,13.7509,1760.6772,0,Close,15.41,
4184,2,3,CC Chg,01:39:00,34:48:22,0.0006600,0.3772,0.0010891,139.44,0.0010891,139.44,0.0000000,0.00,0.0003493,44.72,0.0003493,44.72,0.0000000,0.00,2023-07-02 04:12:01,0.0002490,13.7504,1760.6203,0,Close,15.49,
4185,2,3,CC Chg,01:39:30,34:48:52,0.0006600,0.3775,0.0010946,140.15,0.0010946,140.15,0.0000000,0.00,0.0003514,44.99,0.0003514,44.99,0.0000000,0.00,2023-07-02 04:12:31,0.0002492,18.3342,2347.5317,0,Close,15.57,
4186,2,3,CC Chg,01:40:00,34:49:22,0.0006600,0.3778,0.0011001,140.85,0.0011001,140.85,0.0000000,0.00,0.0003534,45.25,0.0003534,45.25,0.0000000,0.00,2023-07-02 04:13:01,0.0002494,18.3345,2347.5696,0,Close,15.65,
4187,2,3,CC Chg,01:40:30,34:49:52,0.0006600,0.3782,0.0011056,141.56,0.0011056,141.56,0.0000000,0.00,0.0003555,45.52,0.0003555,45.52,0.0000000,0.00,2023-07-02 04:13:31,0.0002496,13.7507,1760.6487,0,Close,15.72,
4188,2,3,CC Chg,01:41:00,34:50:22,0.0006600,0.3785,0.0011111,142.26,0.0011111,142.26,0.0000000,0.00,0.0003576,45.79,0.0003576,45.79,0.0000000,0.00,2023-07-02 04:14:01,0.0002498,18.3339,2347.4937,0,Close,15.80,
4189,2,3,CC Chg,01:41:30,34:50:52,0.0006600,0.3789,0.0011166,142.97,0.0011166,142.97,0.0000000,0.00,0.0003597,46.05,0.0003597,46.05,0.0000000,0.00,2023-07-02 04:14:31,0.0002501,13.7507,1760.6487,0,Close,15.88,
4190,2,3,CC Chg,01:42:00,34:51:22,0.0006600,0.3792,0.0011221,143.67,0.0011221,143.67,0.0000000,0.00,0.0003618,46.32,0.0003618,46.32,0.0000000,0.00,2023-07-02 04:15:01,0.0002503,18.3345,2347.5696,0,Close,15.96,
4191,2,3,CC Chg,01:42:30,34:51:52,0.0006600,0.3796,0.0011276,144.37,0.0011276,144.37,0.0000000,0.00,0.0003638,46.59,0.0003638,46.59,0.0000000,0.00,2023-07-02 04:15:31,0.0002505,13.7504,1760.6203,0,Close,16.04,
4192,2,3,CC Chg,01:43:00,34:52:22,0.0006600,0.3799,0.0011331,145.08,0.0011331,145.08,0.0000000,0.00,0.0003659,46.85,0.0003659,46.85,0.0000000,0.00,2023-07-02 04:16:01,0.0002507,18.3345,2347.5696,0,Close,16.11,
4193,2,3,CC Chg,01:43:30,34:52:52,0.0006600,0.3803,0.0011386,145.78,0.0011386,145.78,0.0000000,0.00,0.0003680,47.12,0.0003680,47.12,0.0000000,0.00,2023-07-02 04:16:31,0.0002510,13.7509,1760.6772,0,Close,16.19,
4194,2,3,CC Chg,01:44:00,34:53:22,0.0006600,0.3806,0.0011441,146.49,0.0011441,146.49,0.0000000,0.00,0.0003701,47.39,0.0003701,47.39,0.0000000,0.00,2023-07-02 04:17:01,0.0002512,18.3336,2347.4558,0,Close,16.27,
4195,2,3,CC Chg,01:44:30,34:53:52,0.0006600,0.3809,0.0011496,147.19,0.0011496,147.19,0.0000000,0.00,0.0003722,47.66,0.0003722,47.66,0.0000000,0.00,2023-07-02 04:17:31,0.0002514,18.3345,2347.5696,0,Close,16.35,
4196,2,3,CC Chg,01:45:00,34:54:22,0.0006600,0.3813,0.0011551,147.90,0.0011551,147.90,0.0000000,0.00,0.0003743,47.93,0.0003743,47.93,0.0000000,0.00,2023-07-02 04:18:01,0.0002517,13.7509,1760.6772,0,Close,16.43,
4197,2,3,CC Chg,01:45:30,34:54:52,0.0006600,0.3816,0.0011606,148.60,0.0011606,148.60,0.0000000,0.00,0.0003764,48.20,0.0003764,48.20,0.0000000,0.00,2023-07-02 04:18:31,0.0002519,18.3339,2347.4937,0,Close,16.51,
4198,2,3,CC Chg,01:46:00,34:55:22,0.0006600,0.3819,0.0011661,149.30,0.0011661,149.30,0.0000000,0.00,0.0003785,48.46,0.0003785,48.46,0.0000000,0.00,2023-07-02 04:19:01,0.0002521,18.3342,2347.5317,0,Close,16.58,
4199,2,3,CC Chg,01:46:30,34:55:52,0.0006600,0.3823,0.0011716,150.01,0.0011716,150.01,0.0000000,0.00,0.0003806,48.73,0.0003806,48.73,0.0000000,0.00,2023-07-02 04:19:31,0.0002523,13.7509,1760.6772,0,Close,16.66,
4200,2,3,CC Chg,01:47:00,34:56:22,0.0006600,0.3826,0.0011771,150.71,0.0011771,150.71,0.0000000,0.00,0.0003827,49.00,0.0003827,49.00,0.0000000,0.00,2023-07-02 04:20:01,0.0002525,18.3339,2347.4937,0,Close,16.74,
4201,2,3,CC Chg,01:47:30,34:56:52,0.0006600,0.3829,0.0011826,151.42,0.0011826,151.42,0.0000000,0.00,0.0003848,49.27,0.0003848,49.27,0.0000000,0.00,2023-07-02 04:20:31,0.0002527,18.3345,2347.5696,0,Close,16.82,
4202,2,3,CC Chg,01:48:00,34:57:22,0.0006600,0.3833,0.0011881,152.12,0.0011881,152.12,0.0000000,0.00,0.0003869,49.54,0.0003869,49.54,0.0000000,0.00,2023-07-02 04:21:01,0.0002530,13.7507,1760.6487,0,Close,16.90,
